id,Time,acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,exercise
5,2021-06-21 16:45:17:49271,-0.3943273775510204,-0.4802736428571428,0.681710306122449,-161.0,-55.44,-101.15,두손
5,2021-06-21 16:45:17:51402,-0.37747995918367344,-0.5659757857142856,0.55157,-161.63,-75.46,-123.41,두손
5,2021-06-21 16:45:17:53308,-0.24978138775510206,-0.8445686734693877,0.40897734693877547,-204.33,-94.15,-150.15,두손
5,2021-06-21 16:45:17:55386,0.011475782653061223,-0.888518469387755,0.3379251734693877,-265.44,-103.18,-159.32,두손
5,2021-06-21 16:45:17:57396,0.11768781632653062,-1.0101129591836735,0.2810345918367347,-332.99,-96.95,-165.06,두손
5,2021-06-21 16:45:17:59378,-0.04565896428571428,-1.1627164285714287,0.0815513,-373.17,-98.77,-171.15,두손
5,2021-06-21 16:45:17:61326,0.173845887755102,-0.9627448979591837,-0.12159445918367345,-379.61002,-89.88,-188.58,두손
5,2021-06-21 16:45:17:63389,0.798177244897959,-0.9256317346938776,-0.1569984693877551,-391.58,-80.08,-179.69,두손
5,2021-06-21 16:45:17:65305,0.9248992857142857,-0.9209924489795916,-0.3083811020408163,-368.13,-24.85,-180.6,두손
5,2021-06-21 16:45:17:67377,0.6084606122448979,-0.7749814897959183,-0.08130713265306122,-338.31,-18.06,-192.57,두손
5,2021-06-21 16:45:17:69342,0.4661120714285714,-0.8225938265306123,-0.2973936734693878,-309.19,-60.48,-155.75,두손
5,2021-06-21 16:45:17:71396,0.48051785714285716,-0.8177105102040817,-0.19582079591836737,-224.84,-39.06,-153.79,두손
5,2021-06-21 16:45:17:73324,0.5916132244897959,-0.7224859489795917,-0.2698029591836735,-190.05,24.57,-164.92,두손
5,2021-06-21 16:45:17:75409,0.6033331020408162,-0.6526545918367347,-0.5252001020408164,-205.24,71.05,-124.81,두손
5,2021-06-21 16:45:17:77381,0.6475271020408162,-0.38773492857142855,-0.523246887755102,-199.78,46.41,-131.04,두손
5,2021-06-21 16:45:17:79414,0.7022202040816327,-0.47709952040816317,-0.6289705408163264,-204.12,30.45,-128.31,두손
5,2021-06-21 16:45:17:81354,0.6721878061224489,-0.499074387755102,-0.6419113265306122,-170.31,17.99,-113.54,두손
5,2021-06-21 16:45:17:8341,0.7376242142857142,-0.4402305612244898,-0.4031173265306122,-187.95,20.23,-124.67,두손
5,2021-06-21 16:45:17:85343,0.966651530612245,-0.5569417346938775,-0.07031969387755102,-236.88,24.57,-92.61,두손
5,2021-06-21 16:45:17:87461,1.134637551020408,-0.7581340510204082,0.29666117346938775,-282.59,48.58,-86.52,두손
5,2021-06-21 16:45:17:89319,1.2257112244897959,-0.7498325102040815,0.6050423163265306,-292.18,75.67,-79.31,두손
5,2021-06-21 16:45:17:91402,1.3868605102040814,-0.33426267346938776,0.6538754081632653,-265.02,76.09000400000001,-63.77,두손
5,2021-06-21 16:45:17:93353,1.5140708163265306,0.1924024795918367,0.531060163265306,-206.78,83.93,-62.65,두손
5,2021-06-21 16:45:17:95398,1.285287551020408,0.4495087755102041,-0.19630911224489797,-116.48,96.46,-71.75,두손
5,2021-06-21 16:45:17:97392,1.205201326530612,0.22805063265306122,-0.6758503571428571,25.34,59.71,-88.76,두손
5,2021-06-21 16:45:17:99424,0.809897244897959,-0.6814661836734693,-0.5935665306122448,175.35,-27.93,-78.61,두손
5,2021-06-21 16:45:18:01344,0.7007552040816325,-0.8384644897959184,-0.37113167346938775,251.3,-86.45,-36.54,두손
5,2021-06-21 16:45:18:0345,0.7134517857142856,-0.4841803571428572,-0.42851061224489795,218.54001,-78.89,-21.49,두손
5,2021-06-21 16:45:18:05378,0.7537391224489796,-0.2917778775510204,-0.3953040612244897,-47.18,23.66,28.98,두손
5,2021-06-21 16:45:18:07477,0.7376242142857142,-0.23830560204081633,-0.26491963265306123,-160.72,92.33,27.3,두손
5,2021-06-21 16:45:18:09374,0.7234625510204081,-0.38187493877551015,-0.2072965612244898,-84.63,87.29,-0.14,두손
5,2021-06-21 16:45:18:11449,0.7691216020408163,-0.44779969387755103,-0.19264664285714284,58.59,33.11,-16.52,두손
5,2021-06-21 16:45:18:13377,0.8338254081632652,-0.5420475510204081,-0.12672192857142855,126.56,7.7,-37.8,두손
5,2021-06-21 16:45:18:15447,0.8697177551020407,-0.5881948979591837,-0.11597864285714285,92.96,22.89,-20.79,두손
5,2021-06-21 16:45:18:17414,0.9495598979591835,-0.4641587346938775,-0.13990686734693875,48.02,24.01,-16.17,두손
5,2021-06-21 16:45:18:19437,0.9886264285714286,-0.39579240816326533,-0.24636307142857145,29.05,10.57,-3.43,두손
5,2021-06-21 16:45:18:2139,0.9803247959183674,-0.4509738061224489,-0.13648854081632653,37.59,10.08,2.66,두손
5,2021-06-21 16:45:18:23454,0.9957071428571428,-0.4814944897959183,-0.048344782653061226,75.95,8.96,-1.96,두손
5,2021-06-21 16:45:18:25385,1.0538186734693877,-0.39042073469387756,0.022951565306122447,125.020004,-13.51,-2.66,두손
5,2021-06-21 16:45:18:27675,1.145380663265306,-0.1684742448979592,0.025881551020408164,141.75,-20.72,-3.64,두손
5,2021-06-21 16:45:18:29409,1.1409858163265305,-0.08741127551020408,-0.10840951020408161,129.08,8.26,-1.96,두손
5,2021-06-21 16:45:18:31449,1.0215886734693878,-0.12476860204081633,0.0009766623469387753,139.02,32.41,-3.15,두손
5,2021-06-21 16:45:18:33402,0.955664081632653,-0.27151212244897954,0.11524615306122449,199.43001,15.54,-14.42,두손
5,2021-06-21 16:45:18:35482,1.0071830612244899,-0.23024812244897963,0.05322809693877551,266.7,-14.49,-16.66,두손
5,2021-06-21 16:45:18:37446,1.1070467346938775,-0.07349384081632652,0.16505591836734693,273.84,0.77,-10.15,두손
5,2021-06-21 16:45:18:39425,1.1072909183673467,-0.14356935714285712,0.3772358163265306,236.46,42.7,6.58,두손
5,2021-06-21 16:45:18:4145,0.9456533673469387,-0.1362444081632653,0.3308443367346938,234.64,48.37,32.2,두손
5,2021-06-21 16:45:18:43471,0.9893588775510204,-0.2971494897959184,0.3386576530612244,258.58,36.47,46.27,두손
5,2021-06-21 16:45:18:4541,1.0418545918367346,-0.32034520408163264,0.33328602040816324,303.87,42.420002000000004,59.64,두손
5,2021-06-21 16:45:18:47544,1.0901992857142857,-0.2107148979591837,0.34622678571428567,324.38,69.79,77.28,두손
5,2021-06-21 16:45:18:49411,1.0169495918367346,-0.09449207653061224,0.38187493877551015,321.02,64.26,93.8,두손
5,2021-06-21 16:45:18:51483,0.8904718367346939,-0.18361252040816325,0.5261768367346938,282.1,63.98,90.86,두손
5,2021-06-21 16:45:18:53453,0.7625290816326531,-0.3530634183673469,0.6013798265306122,254.31,67.9,98.42,두손
5,2021-06-21 16:45:18:55461,0.6277497448979591,-0.4155697959183673,0.6297029591836735,234.92,75.6,115.85,두손
5,2021-06-21 16:45:18:57481,0.4873544897959183,-0.4216739795918367,0.6905002448979591,189.84,84.84000400000001,129.78,두손
5,2021-06-21 16:45:18:59506,0.3428084489795918,-0.43925387755102036,0.6851285714285714,129.22,86.87,132.79,두손
5,2021-06-21 16:45:18:61437,0.2556413571428571,-0.41117483673469385,0.6301912959183673,113.33,82.81,149.66,두손
5,2021-06-21 16:45:18:63505,0.26198966326530615,-0.33499515306122446,0.63849293877551,151.62,83.79,166.04,두손
5,2021-06-21 16:45:18:65447,-0.056158081632653054,-0.4912611224489795,0.7268808775510204,175.42,87.29,173.11,두손
5,2021-06-21 16:45:18:67654,-0.44316051020408165,-0.5635340816326531,0.7918289795918367,157.29,93.17,176.68001,두손
5,2021-06-21 16:45:18:69438,-0.4104423061224489,-0.3855374183673469,0.768877387755102,143.71,105.7,194.46,두손
5,2021-06-21 16:45:18:71518,-0.6487478979591836,-0.3296235102040816,0.9444324489795918,123.55,124.95,211.12,두손
5,2021-06-21 16:45:18:7344,-0.9620123469387755,-0.47758788775510197,1.155635714285714,105.56,143.78,209.86,두손
5,2021-06-21 16:45:18:755,-0.8724035714285714,-0.32571685714285714,1.1026517346938776,106.05,150.64,212.87,두손
5,2021-06-21 16:45:18:77506,-0.004394980612244898,-0.44267221428571424,0.8509169387755101,109.270004,163.1,232.82,두손
5,2021-06-21 16:45:18:79527,0.05469308775510204,-0.39774573469387753,0.7820623469387754,108.01,166.81,239.19,두손
5,2021-06-21 16:45:18:8146,-0.3193685714285714,-0.021730735714285715,1.0315994897959182,156.31,150.29,237.65,두손
5,2021-06-21 16:45:18:83517,-0.24563057142857142,-0.38187493877551015,1.1656464285714285,184.31,127.47,225.33,두손
5,2021-06-21 16:45:18:85425,-0.1582192857142857,-0.42387142857142857,0.9866730612244898,32.83,57.82,143.43001,두손
5,2021-06-21 16:45:18:87557,-0.09742207142857143,-0.2632105102040816,0.8059905510204082,-86.31,11.76,13.51,두손
5,2021-06-21 16:45:18:89488,-0.08667878571428571,-0.14259270408163263,0.804037244897959,-147.35,-1.82,-49.14,두손
5,2021-06-21 16:45:18:91532,-0.1704275714285714,-0.22560901020408158,0.9136675510204081,-97.37,-9.24,-17.710001000000002,두손
5,2021-06-21 16:45:18:9356,-0.15480097959183672,-0.2734654285714286,0.994974693877551,-1.54,-3.01,-0.28,두손
5,2021-06-21 16:45:18:95529,-0.1684742448979592,-0.27029129591836737,1.014263775510204,35.0,3.08,-5.67,두손
5,2021-06-21 16:45:18:97529,-0.18654248979591836,-0.22438818367346938,0.9578615306122447,20.72,3.92,-15.4,두손
5,2021-06-21 16:45:18:99535,-0.18922832653061222,-0.21169153061224488,0.9068310204081632,-10.15,1.6800001,-22.12,두손
5,2021-06-21 16:45:19:01505,-0.19850661224489796,-0.38431661224489794,0.9324682653061225,-26.67,-0.77,-28.07,두손
5,2021-06-21 16:45:19:0355,-0.1088978469387755,-0.42851061224489795,1.0235420408163265,-26.11,-3.85,-35.07,두손
5,2021-06-21 16:45:19:055,-0.17018340816326527,-0.3271818673469387,0.9744647959183674,-11.69,-11.41,-43.33,두손
5,2021-06-21 16:45:19:07596,-0.22438818367346938,-0.3794332959183673,0.8611720408163265,-17.22,-18.83,-54.6,두손
5,2021-06-21 16:45:19:09496,-0.17628754081632653,-0.4641587346938775,0.79475893877551,-39.55,-27.16,-58.87,두손
5,2021-06-21 16:45:19:1155,-0.050298109183673466,-0.6001589795918367,0.9368633673469386,-49.0,-31.57,-68.67,두손
5,2021-06-21 16:45:19:13516,-0.14576684693877554,-0.6594912244897959,0.953466530612245,-62.3,-42.0,-83.02,두손
5,2021-06-21 16:45:19:15557,-0.26418712244897957,-0.6895236122448979,0.7105217653061224,-106.68,-60.13,-95.55,두손
5,2021-06-21 16:45:19:17542,-0.27273292857142856,-0.74031,0.42997555102040824,-155.47,-70.21,-114.24,두손
5,2021-06-21 16:45:19:19586,0.006836635714285714,-0.8982852040816326,0.19899494897959183,-200.48,-71.4,-122.71,두손
5,2021-06-21 16:45:19:21506,0.19435579591836735,-1.1588098979591837,0.24025892857142858,-232.89,-84.49,-129.78,두손
5,2021-06-21 16:45:19:2356,0.1311169081632653,-1.0750610204081632,0.2104707142857143,-345.03,-102.34000400000001,-150.71,두손
5,2021-06-21 16:45:19:25597,0.027102377551020403,-0.9334450000000001,-0.08008630306122448,-465.08002,-91.42,-170.66,두손
5,2021-06-21 16:45:19:27576,0.3374368367346938,-0.9566407142857142,-0.24758389795918365,-538.02,-60.62,-173.74,두손
5,2021-06-21 16:45:19:29528,0.6463062551020408,-0.8731360204081632,-0.3105786122448979,-502.04,-29.89,-166.53,두손
5,2021-06-21 16:45:19:31565,0.5886832040816327,-0.6961160204081631,-0.42631310204081635,-446.67,8.12,-162.26,두손
5,2021-06-21 16:45:19:33528,0.44291632653061225,-0.5461983673469388,-0.4873544897959183,-402.99,13.58,-166.95,두손
5,2021-06-21 16:45:19:35636,0.5422917346938775,-0.5364317755102042,-0.5161660204081632,-357.28,8.05,-147.35,두손
5,2021-06-21 16:45:19:37567,0.7708306734693877,-0.9439440816326531,-0.49638860204081625,-322.77,36.05,-125.16,두손
5,2021-06-21 16:45:19:39536,0.7532507551020408,-0.7505649999999998,-0.42387142857142857,-316.47,65.94,-108.36,두손
5,2021-06-21 16:45:19:41537,0.6626653673469387,-0.324740193877551,-0.37992163265306117,-329.21,89.74,-82.25,두손
5,2021-06-21 16:45:19:43604,0.6143206122448979,-0.4275338775510204,-0.8233263265306121,-294.91,88.06,-63.84,두손
5,2021-06-21 16:45:19:45528,0.6196922448979592,-0.3374368367346938,-0.6343421122448979,-224.56,97.44,-63.91,두손
5,2021-06-21 16:45:19:47633,0.8758219897959182,-0.3906648979591837,-0.4556129897959183,-151.48,98.42,-77.21,두손
5,2021-06-21 16:45:19:49548,1.0525977551020407,-0.5845323877551021,-0.4685537142857143,-97.79,81.41,-66.71,두손
5,2021-06-21 16:45:19:51562,1.0672477551020407,-0.5264210204081632,-0.4336380612244897,-111.79,96.46,-88.97,두손
5,2021-06-21 16:45:19:53515,1.264533469387755,-0.5208052040816326,0.025881551020408164,-166.39,105.0,-45.29,두손
5,2021-06-21 16:45:19:55596,1.540440612244898,-0.5540116938775509,0.9319799999999998,-208.04,84.35,-49.0,두손
5,2021-06-21 16:45:19:57574,0.9117142857142856,-0.7224859489795917,0.6646186734693876,-199.36,103.95,-61.39,두손
5,2021-06-21 16:45:19:59592,1.0359944897959183,-0.09400375,-0.294952,-157.29,105.21,-72.38,두손
5,2021-06-21 16:45:19:61554,1.2935892857142857,0.21950485714285717,-0.786213163265306,-121.520004,101.78,-67.62,두손
5,2021-06-21 16:45:19:63577,0.966163163265306,-0.019289080612244897,-0.6905002448979591,-59.15,138.25,-56.0,두손
5,2021-06-21 16:45:19:65549,0.7578899387755101,-0.898773469387755,-0.36893416326530604,148.05,28.35,-41.65,두손
5,2021-06-21 16:45:19:67625,0.8548236734693877,-0.7725398367346938,-0.12403611224489795,312.41,-147.77,6.65,두손
5,2021-06-21 16:45:19:69534,0.7867015306122448,-0.3647833673469387,-0.290312887755102,222.32,-142.87,24.36,두손
5,2021-06-21 16:45:19:71594,0.9092726020408162,0.08033046938775508,-0.39603657142857146,-92.89,38.78,40.6,두손
5,2021-06-21 16:45:19:73555,0.9068310204081632,-0.0009766623469387753,-0.24856054081632648,-210.56,99.47,19.11,두손
5,2021-06-21 16:45:19:75592,0.9463858163265305,-0.5452217346938776,-0.110607,-56.98,66.08,-29.05,두손
5,2021-06-21 16:45:19:77586,1.109732551020408,-0.7908522857142857,-0.04614729387755102,203.91,-6.16,-67.48,두손
5,2021-06-21 16:45:19:79618,1.182982244897959,-0.7339617346938775,-0.1130486632653061,263.34,-46.06,-73.36,두손
5,2021-06-21 16:45:19:81538,1.3560956122448977,-0.5046902346938775,-0.08594627857142857,143.85,2.45,-51.8,두손
5,2021-06-21 16:45:19:83617,1.5184657142857143,-0.37845665306122445,0.03882232653061224,29.4,37.24,-35.63,두손
5,2021-06-21 16:45:19:85538,1.5021066326530612,-0.3913974285714285,0.1145136632653061,53.06,35.84,-36.61,두손
5,2021-06-21 16:45:19:87633,1.4801317346938774,-0.515189387755102,0.046879788775510196,165.48,17.22,-44.59,두손
5,2021-06-21 16:45:19:89553,1.4728066326530609,-0.38578163265306115,0.03833399489795918,249.34,4.69,-48.65,두손
5,2021-06-21 16:45:19:91587,1.4391118367346936,-0.23610811224489794,-0.03149735714285714,267.82,31.85,-50.4,두손
5,2021-06-21 16:45:19:93544,1.451808469387755,-0.1443018469387755,-0.10206121428571427,273.0,67.55,-50.12,두손
5,2021-06-21 16:45:19:95618,1.4034635714285713,-0.18654248979591836,-0.1367327142857143,324.52,65.45,-56.07,두손
5,2021-06-21 16:45:19:97595,1.353898163265306,-0.07520299999999999,-0.030764861224489796,389.83,69.09000400000001,-57.82,두손
5,2021-06-21 16:45:19:99614,1.3057974489795916,0.12891941836734694,0.086922943877551,425.6,60.83,-67.06,두손
5,2021-06-21 16:45:20:0156,1.1983645918367347,0.001220827806122449,0.18239168367346936,423.29,69.58,-64.54,두손
5,2021-06-21 16:45:20:03629,1.330458163265306,-0.15065016326530611,0.23806142857142856,458.64,65.03,-48.02,두손
5,2021-06-21 16:45:20:05551,1.345108163265306,-0.09986371428571428,0.30667195918367346,445.06,54.88,-47.74,두손
5,2021-06-21 16:45:20:07621,1.025983775510204,0.05469308775510204,0.3450059693877551,363.44,65.17,-37.45,두손
5,2021-06-21 16:45:20:09582,1.0713985714285714,0.0659247081632653,0.2593038469387755,269.92,65.66,-0.7,두손
5,2021-06-21 16:45:20:11605,1.1734597959183672,-0.009034126530612245,0.3323093469387755,249.55,45.36,14.28,두손
5,2021-06-21 16:45:20:13554,0.9229458163265306,-0.07788881938775509,0.3918857142857143,253.96,53.34,13.93,두손
5,2021-06-21 16:45:20:15653,0.7171142857142856,-0.19899494897959183,0.3403668367346938,240.1,53.55,35.49,두손
5,2021-06-21 16:45:20:17607,0.7095451734693877,-0.18190333673469386,0.34964510204081634,211.75,38.22,60.06,두손
5,2021-06-21 16:45:20:19644,0.552790918367347,-0.08667878571428571,0.3762591632653061,182.28,42.77,76.02,두손
5,2021-06-21 16:45:20:21582,0.48051785714285716,-0.17335757142857142,0.4436488775510204,150.92,53.62,92.33,두손
5,2021-06-21 16:45:20:23595,0.32254272448979593,-0.173845887755102,0.49394693877551016,137.55,46.83,115.85,두손
5,2021-06-21 16:45:20:25584,0.2563738571428571,-0.16725340816326528,0.42387142857142857,128.38,53.2,129.22,두손
5,2021-06-21 16:45:20:27771,0.1088978469387755,-0.104991193877551,0.46171709183673465,117.81,60.97,148.26,두손
5,2021-06-21 16:45:20:29559,-0.06519220918367347,-0.26882628571428574,0.5569417346938775,119.49,59.15,165.34,두손
5,2021-06-21 16:45:20:31657,-0.16334677551020407,-0.3420759489795918,0.5945431632653061,141.26,51.73,179.55,두손
5,2021-06-21 16:45:20:33584,0.12159445918367345,-0.27956958163265305,0.45781047959183674,150.08,45.78,195.37,두손
5,2021-06-21 16:45:20:35636,0.7049059183673468,-0.46537959183673466,0.25808299999999995,140.91,55.58,212.66,두손
5,2021-06-21 16:45:20:3825,0.7698540816326529,-0.2651638163265306,0.04932144897959184,148.05,61.04,217.91,두손
5,2021-06-21 16:45:20:39613,0.5452217346938776,-0.06250638775510205,0.2690704489795918,173.46,41.37,201.53,두손
5,2021-06-21 16:45:20:41586,0.6167622040816326,-0.16554426530612243,0.47636704081632647,166.04,8.4,150.71,두손
5,2021-06-21 16:45:20:43691,0.7144284693877551,-0.3379251734693877,0.4910169795918367,42.56,-31.36,92.47,두손
5,2021-06-21 16:45:20:45623,0.7552041326530612,-0.23317814285714283,0.25417636734693877,-69.44,-50.89,6.86,두손
5,2021-06-21 16:45:20:47706,0.808676357142857,0.0007324967040816325,0.05518141836734694,-125.3,-37.94,-35.63,두손
5,2021-06-21 16:45:20:49616,0.8753335714285714,-0.0358923387755102,0.19997160204081632,-89.04,-37.87,-32.83,두손
5,2021-06-21 16:45:20:51694,0.7434841530612245,-0.2260973265306122,0.4394980306122449,-18.27,-29.47,-18.13,두손
5,2021-06-21 16:45:20:53625,0.6170064285714285,-0.2375731224489796,0.5132360204081632,38.5,-24.08,-16.87,두손
5,2021-06-21 16:45:20:55847,0.5684174489795919,-0.15626595918367345,0.3362160102040816,32.48,-15.96,-28.77,두손
5,2021-06-21 16:45:20:57675,0.6814661836734693,-0.14845267346938773,0.20045992857142855,-10.43,-4.41,-36.05,두손
5,2021-06-21 16:45:20:59672,0.5339901020408163,-0.06836635714285715,0.26882628571428574,-25.76,8.75,-36.4,두손
5,2021-06-21 16:45:20:61621,0.4128839795918367,-0.1015728775510204,0.37747995918367344,3.01,7.0,-41.65,두손
5,2021-06-21 16:45:20:63702,0.3816307857142857,-0.2102265510204082,0.37552665306122446,14.56,-1.89,-55.58,두손
5,2021-06-21 16:45:20:65621,0.5813582040816327,-0.221214,0.3559934387755102,-1.05,-8.89,-71.89,두손
5,2021-06-21 16:45:20:6769,0.4490205102040816,-0.13087273469387753,0.36869,-15.68,-9.03,-91.91,두손
5,2021-06-21 16:45:20:69637,0.2883595306122449,-0.09546873469387754,0.36307422448979587,-46.97,-12.18,-101.15,두손
5,2021-06-21 16:45:20:71677,0.30642779591836733,-0.10059621836734693,0.25808299999999995,-82.81,-22.19,-109.69,두손
5,2021-06-21 16:45:20:73641,0.47319290816326526,-0.08203963265306122,0.1848333469387755,-94.5,-39.62,-124.6,두손
5,2021-06-21 16:45:20:75701,0.623354693877551,-0.03515984693877551,0.12208279591836733,-88.48,-44.52,-137.34,두손
5,2021-06-21 16:45:20:77677,0.6008914999999999,-0.0039066491836734695,0.1416160408163265,-93.03,-51.8,-139.3,두손
5,2021-06-21 16:45:20:79706,0.35721423469387753,-0.013917436734693875,0.13575606122448977,-102.13,-57.260002,-135.94,두손
5,2021-06-21 16:45:20:81658,0.34891260204081626,0.029055704081632657,0.06104139795918367,-142.73,-71.89,-140.0,두손
5,2021-06-21 16:45:20:83699,0.8272329591836733,-0.016847424489795915,-0.1452785102040816,-182.0,-63.98,-131.6,두손
5,2021-06-21 16:45:20:85649,1.201538775510204,0.07715632142857143,-0.19118164285714284,-209.58,-43.54,-115.08,두손
5,2021-06-21 16:45:20:87771,0.883146887755102,-0.08570211224489795,-0.12159445918367345,-270.9,-39.34,-113.96,두손
5,2021-06-21 16:45:20:89648,0.5530350510204082,-0.3100902959183673,-0.15455680612244896,-382.41,-65.87,-103.81,두손
5,2021-06-21 16:45:20:91742,0.8338254081632652,-0.4209414285714286,-0.25026973469387753,-483.91,-77.14,-69.79,두손
5,2021-06-21 16:45:20:93675,1.6449433673469387,-0.39359491836734695,-0.21901651020408158,-498.96,-26.53,-46.9,두손
5,2021-06-21 16:45:20:95707,1.3729430612244897,-0.3403668367346938,-0.11207199999999999,-462.07,26.11,-15.54,두손
5,2021-06-21 16:45:20:97747,0.8477428571428571,-0.1767758775510204,0.11353697959183673,-452.06,16.1,-6.79,두손
5,2021-06-21 16:45:20:99759,1.0379477551020408,-0.43266142857142853,-0.01269660969387755,-425.25,-59.08,-6.37,두손
5,2021-06-21 16:45:21:01654,1.471097551020408,-0.6196922448979592,-0.5298392857142857,-345.52,-57.61,18.13,두손
5,2021-06-21 16:45:21:03746,1.5575323469387756,-0.6807336734693876,-0.6631536734693877,-314.16,33.39,52.43,두손
5,2021-06-21 16:45:21:05685,1.3023791836734693,-0.7095451734693877,-0.7151610204081632,-367.5,7.35,80.64,두손
5,2021-06-21 16:45:21:07783,1.494537551020408,-0.7097892857142857,-0.6436204387755101,-425.81,-92.33,61.18,두손
5,2021-06-21 16:45:21:0968,1.5807279591836731,-0.899505918367347,-0.5440009183673469,-417.83,-140.07,66.92,두손
5,2021-06-21 16:45:21:11879,1.7948612244897957,-1.1121741836734693,0.14479019387755102,-408.94,-81.9,69.3,두손
5,2021-06-21 16:45:21:1367,1.4322752040816324,-1.328749081632653,0.2790812551020408,-474.67,-75.88,59.15,두손
5,2021-06-21 16:45:21:15751,1.2833341836734693,-0.9515132653061225,-0.22048150000000002,-498.82,-74.76,40.6,두손
5,2021-06-21 16:45:21:17752,1.397115357142857,-0.6091931632653061,-0.46733285714285716,-440.09,-43.54,24.64,두손
5,2021-06-21 16:45:21:1976,1.0682242857142856,-0.430463918367347,-0.7776673469387754,-334.04,-15.68,30.03,두손
5,2021-06-21 16:45:21:21697,0.7928055612244898,-0.3901766020408163,-0.7090568061224489,-99.75,-35.28,83.44,두손
5,2021-06-21 16:45:21:23785,0.7515416326530612,-0.5505933673469388,-0.46782122448979596,31.64,-56.28,107.38,두손
5,2021-06-21 16:45:21:25692,0.7657032653061223,-0.48662199999999994,-0.34183180612244896,90.16,-70.91,84.07,두손
5,2021-06-21 16:45:21:27821,0.6958718673469387,-0.4441371734693877,-0.26809383673469384,67.97,-11.97,54.6,두손
5,2021-06-21 16:45:21:29721,0.6433762857142856,-0.6033331020408162,-0.14308102040816326,-0.84000003,35.420002000000004,27.93,두손
5,2021-06-21 16:45:21:31779,0.6514337142857143,-0.867764387755102,-0.08789961224489796,-20.16,37.59,-0.21000001,두손
5,2021-06-21 16:45:21:33702,0.6480154081632653,-1.0677360204081632,-0.1569984693877551,24.99,16.94,-30.94,두손
5,2021-06-21 16:45:21:35788,0.7107659795918366,-1.2598943877551019,-0.12916359183673468,67.69,3.43,-46.27,두손
5,2021-06-21 16:45:21:37722,0.7263926122448978,-1.2154561224489795,-0.23610811224489794,57.19,7.14,-37.73,두손
5,2021-06-21 16:45:21:39749,0.7000226836734693,-1.071154387755102,-0.4258247959183673,62.02,2.8700001,-29.33,두손
5,2021-06-21 16:45:21:41744,0.7432400408163266,-0.9117142857142856,-0.3894441020408163,125.44,-25.13,-33.11,두손
5,2021-06-21 16:45:21:43789,0.8228379591836733,-0.8079438775510203,-0.25271138775510205,217.56,-47.670002000000004,-38.36,두손
5,2021-06-21 16:45:21:45723,0.844812857142857,-0.817222244897959,-0.20583157142857142,307.72,-54.25,-46.06,두손
5,2021-06-21 16:45:21:47862,0.8487195408163265,-0.7906081224489794,-0.16407926530612243,411.95,-83.58,-62.37,두손
5,2021-06-21 16:45:21:49721,0.8741127551020408,-0.5967406836734693,-0.052739765306122455,479.01,-94.08,-62.510002,두손
5,2021-06-21 16:45:21:51806,0.9832547959183673,-0.4231389183673469,-0.1352677142857143,487.06,-70.14,-38.01,두손
5,2021-06-21 16:45:21:53808,1.0035205102040816,-0.4959002857142857,0.09107375510204081,499.31,-61.39,-17.22,두손
5,2021-06-21 16:45:21:55795,0.8606836734693877,-0.7224859489795917,0.3059394489795918,532.98,-60.55,10.43,두손
5,2021-06-21 16:45:21:57824,0.7176026020408162,-0.7698540816326529,0.26076883673469387,534.38,-77.14,26.460001000000002,두손
5,2021-06-21 16:45:21:59812,0.9087842857142857,-0.6267730612244898,0.2448980612244898,456.68,-66.22,66.29,두손
5,2021-06-21 16:45:21:61758,1.0005905102040815,-0.35867924489795916,0.21974902040816324,423.15,-34.3,99.4,두손
5,2021-06-21 16:45:21:63836,0.9266083673469387,-0.2165748673469388,0.2624779795918367,440.58002,-19.67,109.97,두손
5,2021-06-21 16:45:21:65779,0.8741127551020408,-0.2546647142857143,0.27297708163265305,482.09,-49.07,117.6,두손
5,2021-06-21 16:45:21:6787,0.8819260204081633,-0.2072965612244898,0.42216227551020397,479.92,-54.6,124.11,두손
5,2021-06-21 16:45:21:69789,0.8018397346938776,-0.21999320408163262,0.5469308571428572,426.44,-32.48,132.51,두손
5,2021-06-21 16:45:21:7185,0.7193118367346938,-0.3288910306122449,0.5955198367346939,372.47,-13.72,147.49,두손
5,2021-06-21 16:45:21:73788,0.6492362653061224,-0.41825567346938775,0.5752541122448979,308.91,-1.54,162.12,두손
5,2021-06-21 16:45:21:75861,0.7114984693877551,-0.32815853061224487,0.5947873469387756,275.38,12.04,177.87,두손
5,2021-06-21 16:45:21:77837,0.528618469387755,-0.40653569387755095,0.6558287346938775,253.54001,12.04,186.13,두손
5,2021-06-21 16:45:21:79837,0.2593038469387755,-0.5757424489795918,0.6563170408163265,234.99,14.35,193.13,두손
5,2021-06-21 16:45:21:81803,0.2759071020408163,-0.5378967346938776,0.7378683265306121,226.66,24.29,198.1,두손
5,2021-06-21 16:45:21:8386,0.1130486632653061,-0.4634262551020408,0.7237067346938775,209.58,39.55,213.57,두손
5,2021-06-21 16:45:21:85774,-0.0007324967040816325,-0.4497529591836735,0.7271251020408162,186.55,61.6,208.39,두손
5,2021-06-21 16:45:21:87898,-0.17872919387755098,-0.5325250714285714,0.781818163265306,169.82,73.78,210.7,두손
5,2021-06-21 16:45:21:89808,-0.3616092142857143,-0.5044460816326529,0.7920731326530612,170.03,86.24,220.92,두손
